STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Pays,SER,Série,TIME_PERIOD,Année,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LVA,Lettonie,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2017,,342296,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LVA,Lettonie,TEL-ACC-PATH,Total des voies d'accès de communication,2017,,3638153,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LVA,Lettonie,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2017,,2769740,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LVA,Lettonie,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2017,,609956,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LVA,Lettonie,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2017,,100893,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LVA,Lettonie,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2017,,220450,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LVA,Lettonie,TEL-REV-TOT,Total des recettes des télécommunications,2017,,543817274.69,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LVA,Lettonie,TEL-REV-USD,Total des recettes des télécommunications USD,2017,,611030646,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LVA,Lettonie,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2017,,67132877,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LVA,Lettonie,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2017,,75430199,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2017,,344473,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-ACC-PATH,Total des voies d'accès de communication,2017,,4843498,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2017,,3700256,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2017,,1432007,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2017,,97394,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2017,,372112,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-REV-TOT,Total des recettes des télécommunications,2017,,613368262.4,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-REV-USD,Total des recettes des télécommunications USD,2017,,689177823,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2017,,76940044.36,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LTU,Lituanie,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2017,,86449488,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2017,,143603,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-ACC-PATH,Total des voies d'accès de communication,2017,,3184134,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2017,,2443172,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2017,,534097,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2017,,552517,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2017,,257898,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-REV-TOT,Total des recettes des télécommunications,2017,,1130344260.38,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-REV-USD,Total des recettes des télécommunications USD,2017,,1270049731,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-INV-TOT,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire),2017,,247196282.82,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVN,Slovénie,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2017,,277748632,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,OECD,OCDE - Total,TEL-ACC-LINE,Total des lignes d'accès téléphoniques,2017,,268105392,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,OECD,OCDE - Total,TEL-ACC-PATH,Total des voies d'accès de communication,2017,,2358324056.00299,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,OECD,OCDE - Total,TEL-MOB-SUB,Total des abonnements au téléphone cellulaire mobile,2017,,1683934819.00299,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,OECD,OCDE - Total,TEL-MOB-PP,Abonnements au téléphone cellulaire mobile utilisant des cartes prépayés,2017,,543314402,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,OECD,OCDE - Total,TEL-VOIP-SUB,Total Internet Protocol (IP) telephone subscriptions,2017,,211521713,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,OECD,OCDE - Total,TEL-CATV-SUB,Nombre d’abonnés à la télévision par câble,2017,,171324192,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,OECD,OCDE - Total,TEL-REV-USD,Total des recettes des télécommunications USD,2017,,1259587863457,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,OECD,OCDE - Total,TEL-INV-USD,Investissements totaux dans les télécommunications (pour lignes fixes et réseau mobile cellulaire) USD,2017,,196926446865,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUS,Australie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,179.12,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUS,Australie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,113.28,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUT,Autriche,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,226.23,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,AUT,Autriche,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,169.83,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,BEL,Belgique,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,175.96,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,BEL,Belgique,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,105.39,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CAN,Canada,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,164.44,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CAN,Canada,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,86.73,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CZE,Tchéquie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,162.11,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CZE,Tchéquie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,127.45,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,DNK,Danemark,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,174.89,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,DNK,Danemark,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,123.96,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,FIN,Finlande,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,208.38,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,FIN,Finlande,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,170.47,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,FRA,France,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,192.45,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,FRA,France,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,133.9,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,DEU,Allemagne,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,214.51,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,DEU,Allemagne,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,163.38,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GRC,Grèce,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,215.76,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GRC,Grèce,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,150.33,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,HUN,Hongrie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,154.83,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,HUN,Hongrie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,120.16,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ISL,Islande,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,186.57,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ISL,Islande,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,119.59,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,IRL,Irlande,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,178.97,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,IRL,Irlande,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,125.63,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ITA,Italie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,227.84,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ITA,Italie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,165.46,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,JPN,Japon,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,182.34,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,JPN,Japon,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,134.32,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,193.77,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,KOR,Corée,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,123.74,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LUX,Luxembourg,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,238.42,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,LUX,Luxembourg,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,156.29,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,MEX,Mexique,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,121.96,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,MEX,Mexique,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,92.17,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NLD,Pays-Bas,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,196.97,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NLD,Pays-Bas,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,149.14,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,193.87,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NZL,Nouvelle-Zélande,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,133.5,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,157.15,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,NOR,Norvège,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,108.39,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,158.7,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,POL,Pologne,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,131.33,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,218.45,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,PRT,Portugal,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,169.43,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,163.51,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SVK,République slovaque,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,130.86,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,186.04,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ESP,Espagne,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,112.84,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,192.84,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,SWE,Suède,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,142.99,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,196.5,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHE,Suisse,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,131.2,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,125.8,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GBR,Royaume-Uni,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,214,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,GBR,Royaume-Uni,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,127.34,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,171.58,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,USA,États-Unis,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,123.02,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHL,Chili,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,158.94,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,CHL,Chili,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,124.94,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,TUR,Türkiye,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,96.87,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,COL,Colombie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,153.25,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,COL,Colombie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,126.23,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,EST,Estonie,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,189.59,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,EST,Estonie,TEL-MOB-SUB100,Total des abonnements au téléphone cellulaire mobile pour 100 habitants,2017,,144.56,,A,,,,,,,
DATAFLOW,OECD:DF_TEL(1.0),Statistiques sur les télécommunications,I,ISR,Israël,TEL-ACC-PATH100,Total des voies d'accès de communication pour 100 habitants,2017,,174.91,,A,,,,,,,
